gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.00584429448398651,0.010540753071661,76.1951939089447,59.7841408280958,2.45514582951222e-05,6.35043175428696e-05,-4.70041623619469e-11,1.41567469782089e-06
0.000175977052991139,0.0961048480056849,64.6283772257337,56.5087786387851,0.00014330193675722,9.40431122641987e-05,1.5873687594692e-10,5.77568028956479e-06
5.08854632388461e-05,0.0367119166890382,72.2427979809092,35.3101109377315,4.08873639499233e-05,5.06322059379366e-05,-1.33096388658772e-11,3.40384604443574e-06
0.000317418691473586,0.0547400086359359,98.151791493516,65.0059426251219,7.88610602204303e-05,0.000148185111812211,-9.03622032069054e-11,4.7111956267422e-06
0.00625680958700184,0.0160443965916409,48.0200206223556,67.6965934938075,0.000119612953850479,7.63743853124551e-05,6.77975971928997e-11,1.78423856351581e-06
0.000903177675722609,0.0843239481828863,65.9663087216654,59.2131845821444,5.71043795854836e-05,0.000140705074675205,-1.51026527682936e-10,5.06642583691769e-06
0.000453100846472731,0.0485989008530473,44.0908767029108,50.3339924377679,9.52139151176241e-05,0.000156203967280647,-9.26854708065798e-11,4.04227207175798e-06
0.000216547882233711,0.0243700012137744,26.2660063675644,11.8163672411826,5.61468202215537e-05,0.000154182828867119,-1.58334849748523e-10,2.61460416590679e-06
0.000434555923241822,0.0152049855506577,98.0291923128905,53.4602675607149,0.000141122119119113,4.85381617913695e-05,1.74527111908576e-10,2.19049233941796e-06
0.000646085017662324,0.0428702674815421,10.8655204324055,61.88872616667,0.000142640318969677,5.33228709320149e-05,1.70646004211498e-10,3.47398638706156e-06
0.000124513958956307,0.0324212239034614,81.9401328309783,97.1451784517783,0.000118699821559934,3.42034577169422e-05,1.83102180262784e-10,3.48853077444935e-06
0.00538106758483423,0.0347364648942936,62.6381219503041,95.0026151550458,6.13520678638814e-05,0.000140399108426412,-1.37688358302063e-10,3.05750803566485e-06
0.00169196029834401,0.062881878483906,42.3961999910883,37.8839046139112,0.000149100255197525,8.37388503859681e-05,1.57041728427652e-10,4.48479502551383e-06
0.018674466974906,0.0300529291055523,64.2866887703617,41.13654651158,4.20066595998617e-05,5.71713165137136e-05,-2.45340532832102e-11,2.85745218242964e-06
5.01258014878941e-05,0.0100768097884665,74.4136062858897,26.0067553879104,0.000154765156716006,7.85500500138201e-05,1.28550438549466e-10,1.5527368316583e-06
0.0108743924129557,0.0751496616087537,91.4660698228517,48.870086174399,0.000125600178337393,0.000110548879903281,4.73001303754021e-11,4.28467886228295e-06
0.0119084582395964,0.0183282608098749,66.7072406473464,40.6806733551779,0.000125923515856614,8.21723928138619e-05,7.52128579602491e-11,1.97646280181263e-06
7.78733659912486e-05,0.0959915828366366,46.1954465277411,66.3106331118358,6.12801276628215e-05,7.37072945671054e-05,-1.64648027034136e-11,5.11334475171275e-06
